Feature,Duration,ATE,Type
Out Board Sensor minus In Board Sensor Temp.,60,-14.903608391455943,IBS_R
Heater Dutycycle,60,-0.4726057445408594,IBS_R
Search Coil Magnetometer's Temperature,60,-1.6707549463214468,IBS_R
Solar Array's Angle,60,-4.727524973861493,IBS_R
High Gain Antenna Azimuth,60,8.912617258738807,IBS_R
High Gain Antenna elevation,60,6.209152263212921,IBS_R
Radial Distance from Sun,70,-0.0785773531390423,IBS_R
Electronic Box Temperature,70,-1.358818302989074,IBS_R
Solar Wind Analyser temperature,70,-2.179831521919372,IBS_R
Out Board Sensor Temperature,70,10.840025532238842,IBS_R
In Board Sensor Temperature,70,7.803699605131476,IBS_R
Out Board Sensor minus In Board Sensor Temp.,70,8.459735007922097,IBS_R
Heater Dutycycle,70,-0.3426609231224357,IBS_R
Search Coil Magnetometer's Temperature,70,-1.3618800389670644,IBS_R
Solar Array's Angle,70,22.041736013174965,IBS_R
High Gain Antenna Azimuth,70,0.5097243538850975,IBS_R
High Gain Antenna elevation,70,18.671497711891256,IBS_R
Radial Distance from Sun,80,-0.0384275726662568,IBS_R
Electronic Box Temperature,80,-5.28287826094688,IBS_R
Solar Wind Analyser temperature,80,-0.2320598749357502,IBS_R
Out Board Sensor Temperature,80,8.87696175933159,IBS_R
In Board Sensor Temperature,80,14.30329967395561,IBS_R
Out Board Sensor minus In Board Sensor Temp.,80,2.068959977485228,IBS_R
Heater Dutycycle,80,-0.5121275029686261,IBS_R
Search Coil Magnetometer's Temperature,80,-2.83875384773068,IBS_R
Solar Array's Angle,80,9.977197742696896,IBS_R
High Gain Antenna Azimuth,80,1.131746476429892,IBS_R
High Gain Antenna elevation,80,8.01022010092557,IBS_R
Radial Distance from Sun,90,-0.0008825830149618,IBS_R
Electronic Box Temperature,90,-4.057125953197184,IBS_R
Solar Wind Analyser temperature,90,-4.6990290796864205,IBS_R
Out Board Sensor Temperature,90,1.364939906875245,IBS_R
In Board Sensor Temperature,90,29.37342038407161,IBS_R
Out Board Sensor minus In Board Sensor Temp.,90,-4.676275162833978,IBS_R
Heater Dutycycle,90,-0.7956049111594397,IBS_R
Search Coil Magnetometer's Temperature,90,-3.879739032251256,IBS_R
Solar Array's Angle,90,11.41213066599772,IBS_R
High Gain Antenna Azimuth,90,5.18976881801211,IBS_R
High Gain Antenna elevation,90,9.939969528857832,IBS_R
Radial Distance from Sun,100,0.0042399760268912,IBS_R
Electronic Box Temperature,100,-20.70024449198185,IBS_R
Solar Wind Analyser temperature,100,-1.5098247891951926,IBS_R
Out Board Sensor Temperature,100,12.309931529010152,IBS_R
In Board Sensor Temperature,100,8.769807748770038,IBS_R
Out Board Sensor minus In Board Sensor Temp.,100,4.421006530956017,IBS_R
Heater Dutycycle,100,-1.1558986670872198,IBS_R
Search Coil Magnetometer's Temperature,100,-2.881547361933921,IBS_R
Solar Array's Angle,100,21.765790631087395,IBS_R
